출발지,도착지,소요시간(분)
천연온천 나니와노유,오사카시 중앙공회당,20
천연온천 나니와노유,Diamor 오사카(지하),17
천연온천 나니와노유,오사카 국제공항,46
천연온천 나니와노유,메이드리밍 오사카 난바점,27
요시모토 난바그랜드카게쓰 극장,도톤보리,0
요시모토 난바그랜드카게쓰 극장,오사카 성,45
요시모토 난바그랜드카게쓰 극장,아키바 카트 오사카,27
요시모토 난바그랜드카게쓰 극장,오사카 역사 박물관,23
요시모토 난바그랜드카게쓰 극장,우메다 스카이빌딩,27
요시모토 난바그랜드카게쓰 극장,에비스 다리,0
요시모토 난바그랜드카게쓰 극장,하루카스 300,15
요시모토 난바그랜드카게쓰 극장,유니버셜 스튜디오 재팬,28
요시모토 난바그랜드카게쓰 극장,신사이바시스지 상점가,0
요시모토 난바그랜드카게쓰 극장,아베노 하루카스,14
요시모토 난바그랜드카게쓰 극장,헵파이브 대관람차,21
요시모토 난바그랜드카게쓰 극장,오사카 시립 주택 박물관,20
요시모토 난바그랜드카게쓰 극장,덴포잔 대관람차,31
요시모토 난바그랜드카게쓰 극장,구로몬시장,0
요시모토 난바그랜드카게쓰 극장,신세카이 혼도리 상점가,14
요시모토 난바그랜드카게쓰 극장,쓰텐카쿠,13
요시모토 난바그랜드카게쓰 극장,덴덴타운 닛폰바시전기가,0
요시모토 난바그랜드카게쓰 극장,신우메다 시티,28
요시모토 난바그랜드카게쓰 극장,도톤보리 글리코 사인,0
요시모토 난바그랜드카게쓰 극장,스파월드,13
요시모토 난바그랜드카게쓰 극장,그랜드 프론트 오사카,19
요시모토 난바그랜드카게쓰 극장,오사카 스테이션 시티,17
요시모토 난바그랜드카게쓰 극장,해유관,34
요시모토 난바그랜드카게쓰 극장,덴포잔 하버 빌리지,43
요시모토 난바그랜드카게쓰 극장,오사카 이쿠노 코리아타운,25
요시모토 난바그랜드카게쓰 극장,덴노지동물원,19
요시모토 난바그랜드카게쓰 극장,모마 사쿠라노미야 공원,30
요시모토 난바그랜드카게쓰 극장,조폐박물관,30
요시모토 난바그랜드카게쓰 극장,시텐노지,22
요시모토 난바그랜드카게쓰 극장,Hozenji Yokocho,0
요시모토 난바그랜드카게쓰 극장,더 심포니홀,33
요시모토 난바그랜드카게쓰 극장,오사카 텐만구 신사,19
요시모토 난바그랜드카게쓰 극장,천연 노천온천 스파 스미노에,31
요시모토 난바그랜드카게쓰 극장,스미요시 타이샤,17
요시모토 난바그랜드카게쓰 극장,텐로쿠 상점가 진흥조합 사무소,21
요시모토 난바그랜드카게쓰 극장,일본민가취락박물관,47
요시모토 난바그랜드카게쓰 극장,난바 시티 본관,0
요시모토 난바그랜드카게쓰 극장,나가이 공원,22
요시모토 난바그랜드카게쓰 극장,키즈프라자 오사카,19
요시모토 난바그랜드카게쓰 극장,난바 파크스,0
요시모토 난바그랜드카게쓰 극장,다이마루 백화점 신사이바시점,10
요시모토 난바그랜드카게쓰 극장,나카노시마 장미 정원,16
요시모토 난바그랜드카게쓰 극장,호젠지,0
요시모토 난바그랜드카게쓰 극장,오사카 부 사키시마청사 전망대,39
요시모토 난바그랜드카게쓰 극장,센니치마에 도구야스지 상점가,0
요시모토 난바그랜드카게쓰 극장,오사카 컵라면박물관,48
요시모토 난바그랜드카게쓰 극장,니시노마루 정원,31
요시모토 난바그랜드카게쓰 극장,한큐백화점,17
요시모토 난바그랜드카게쓰 극장,돈키호테 도톤보리점,0
요시모토 난바그랜드카게쓰 극장,교세라 돔 오사카,16
요시모토 난바그랜드카게쓰 극장,타카무라 와인 & 커피 로스터스,24
요시모토 난바그랜드카게쓰 극장,ABENO HARUKAS Art Museum,18
요시모토 난바그랜드카게쓰 극장,레고랜드 디스커버리센터 오사카,33
요시모토 난바그랜드카게쓰 극장,한큐 3번가,19
요시모토 난바그랜드카게쓰 극장,오사카 수상버스 아쿠아라이너,14
요시모토 난바그랜드카게쓰 극장,Takimikoji,27
요시모토 난바그랜드카게쓰 극장,천연온천 나니와노유,26
요시모토 난바그랜드카게쓰 극장,난바 워크,0
요시모토 난바그랜드카게쓰 극장,반파쿠기넨코엔 (엑스포’70 기념공원),58
요시모토 난바그랜드카게쓰 극장,나가이 얀마스타디움,27
요시모토 난바그랜드카게쓰 극장,간사이 공항,50
요시모토 난바그랜드카게쓰 극장,린쿠프리미엄아웃렛,47
요시모토 난바그랜드카게쓰 극장,기시와다성,43
요시모토 난바그랜드카게쓰 극장,국립국제미술관,23
요시모토 난바그랜드카게쓰 극장,다카시마야 오사카점,0
요시모토 난바그랜드카게쓰 극장,우쓰보 공원,17
요시모토 난바그랜드카게쓰 극장,국립문락극장,0
요시모토 난바그랜드카게쓰 극장,우메다 공중정원,27
요시모토 난바그랜드카게쓰 극장,오사카 성 공원,33
요시모토 난바그랜드카게쓰 극장,오사카 성 천수각,35
요시모토 난바그랜드카게쓰 극장,오사카시립 나가이 식물원,29
요시모토 난바그랜드카게쓰 극장,소라니와 온천 오사카베이타워,25
요시모토 난바그랜드카게쓰 극장,오사카 과학기술관,19
요시모토 난바그랜드카게쓰 극장,태양의 탑,61
요시모토 난바그랜드카게쓰 극장,오사카시 중앙공회당,19
요시모토 난바그랜드카게쓰 극장,Diamor 오사카(지하),20
요시모토 난바그랜드카게쓰 극장,오사카 국제공항,60
요시모토 난바그랜드카게쓰 극장,메이드리밍 오사카 난바점,0
난바 워크,도톤보리,0
난바 워크,오사카 성,32
난바 워크,아키바 카트 오사카,24
난바 워크,오사카 역사 박물관,29
난바 워크,우메다 스카이빌딩,25
난바 워크,에비스 다리,0
난바 워크,하루카스 300,15
난바 워크,유니버셜 스튜디오 재팬,24
난바 워크,신사이바시스지 상점가,0
난바 워크,아베노 하루카스,14
난바 워크,헵파이브 대관람차,19
난바 워크,오사카 시립 주택 박물관,18
난바 워크,덴포잔 대관람차,27
난바 워크,구로몬시장,0
난바 워크,신세카이 혼도리 상점가,11
난바 워크,쓰텐카쿠,10
난바 워크,덴덴타운 닛폰바시전기가,0
난바 워크,신우메다 시티,26
난바 워크,도톤보리 글리코 사인,0
난바 워크,스파월드,11
난바 워크,그랜드 프론트 오사카,17
난바 워크,오사카 스테이션 시티,15
난바 워크,해유관,30
난바 워크,덴포잔 하버 빌리지,29
난바 워크,오사카 이쿠노 코리아타운,21
난바 워크,덴노지동물원,16
난바 워크,모마 사쿠라노미야 공원,28
난바 워크,조폐박물관,26
난바 워크,시텐노지,15
난바 워크,Hozenji Yokocho,0
난바 워크,더 심포니홀,29
난바 워크,오사카 텐만구 신사,15
난바 워크,천연 노천온천 스파 스미노에,28
난바 워크,스미요시 타이샤,21
난바 워크,텐로쿠 상점가 진흥조합 사무소,18
난바 워크,일본민가취락박물관,45
난바 워크,난바 시티 본관,0
난바 워크,나가이 공원,20
난바 워크,키즈프라자 오사카,15
난바 워크,난바 파크스,0
난바 워크,다이마루 백화점 신사이바시점,8
난바 워크,나카노시마 장미 정원,11
난바 워크,호젠지,0
난바 워크,오사카 부 사키시마청사 전망대,36
난바 워크,센니치마에 도구야스지 상점가,0
난바 워크,오사카 컵라면박물관,36
난바 워크,니시노마루 정원,26
난바 워크,한큐백화점,15
난바 워크,돈키호테 도톤보리점,0
난바 워크,교세라 돔 오사카,14
난바 워크,타카무라 와인 & 커피 로스터스,25
난바 워크,ABENO HARUKAS Art Museum,18
난바 워크,레고랜드 디스커버리센터 오사카,30
난바 워크,한큐 3번가,17
난바 워크,오사카 수상버스 아쿠아라이너,22
난바 워크,Takimikoji,26
난바 워크,천연온천 나니와노유,20
난바 워크,요시모토 난바그랜드카게쓰 극장,0
난바 워크,반파쿠기넨코엔 (엑스포’70 기념공원),55
난바 워크,나가이 얀마스타디움,25
난바 워크,간사이 공항,49
난바 워크,린쿠프리미엄아웃렛,53
난바 워크,기시와다성,47
난바 워크,국립국제미술관,21
난바 워크,다카시마야 오사카점,0
난바 워크,우쓰보 공원,15
난바 워크,국립문락극장,5
난바 워크,우메다 공중정원,25
난바 워크,오사카 성 공원,29
난바 워크,오사카 성 천수각,31
난바 워크,오사카시립 나가이 식물원,27
난바 워크,소라니와 온천 오사카베이타워,33
난바 워크,오사카 과학기술관,16
난바 워크,태양의 탑,55
난바 워크,오사카시 중앙공회당,15
난바 워크,Diamor 오사카(지하),18
난바 워크,오사카 국제공항,56
난바 워크,메이드리밍 오사카 난바점,0
반파쿠기넨코엔 (엑스포’70 기념공원),도톤보리,56
반파쿠기넨코엔 (엑스포’70 기념공원),오사카 성,73
반파쿠기넨코엔 (엑스포’70 기념공원),아키바 카트 오사카,63
반파쿠기넨코엔 (엑스포’70 기념공원),오사카 역사 박물관,62
반파쿠기넨코엔 (엑스포’70 기념공원),우메다 스카이빌딩,52
반파쿠기넨코엔 (엑스포’70 기념공원),에비스 다리,55
반파쿠기넨코엔 (엑스포’70 기념공원),하루카스 300,60
반파쿠기넨코엔 (엑스포’70 기념공원),유니버셜 스튜디오 재팬,61
반파쿠기넨코엔 (엑스포’70 기념공원),신사이바시스지 상점가,54
반파쿠기넨코엔 (엑스포’70 기념공원),아베노 하루카스,59
반파쿠기넨코엔 (엑스포’70 기념공원),헵파이브 대관람차,46
반파쿠기넨코엔 (엑스포’70 기념공원),오사카 시립 주택 박물관,49
반파쿠기넨코엔 (엑스포’70 기념공원),덴포잔 대관람차,67
반파쿠기넨코엔 (엑스포’70 기념공원),구로몬시장,58
반파쿠기넨코엔 (엑스포’70 기념공원),신세카이 혼도리 상점가,62
반파쿠기넨코엔 (엑스포’70 기념공원),쓰텐카쿠,62
반파쿠기넨코엔 (엑스포’70 기념공원),덴덴타운 닛폰바시전기가,67
반파쿠기넨코엔 (엑스포’70 기념공원),신우메다 시티,53
반파쿠기넨코엔 (엑스포’70 기념공원),도톤보리 글리코 사인,55
반파쿠기넨코엔 (엑스포’70 기념공원),스파월드,58
반파쿠기넨코엔 (엑스포’70 기념공원),그랜드 프론트 오사카,45
반파쿠기넨코엔 (엑스포’70 기념공원),오사카 스테이션 시티,44
반파쿠기넨코엔 (엑스포’70 기념공원),해유관,70
반파쿠기넨코엔 (엑스포’70 기념공원),덴포잔 하버 빌리지,69
반파쿠기넨코엔 (엑스포’70 기념공원),오사카 이쿠노 코리아타운,73
반파쿠기넨코엔 (엑스포’70 기념공원),덴노지동물원,63
반파쿠기넨코엔 (엑스포’70 기념공원),모마 사쿠라노미야 공원,56
반파쿠기넨코엔 (엑스포’70 기념공원),조폐박물관,66
반파쿠기넨코엔 (엑스포’70 기념공원),시텐노지,67
반파쿠기넨코엔 (엑스포’70 기념공원),Hozenji Yokocho,55
반파쿠기넨코엔 (엑스포’70 기념공원),더 심포니홀,58
반파쿠기넨코엔 (엑스포’70 기념공원),오사카 텐만구 신사,55
반파쿠기넨코엔 (엑스포’70 기념공원),천연 노천온천 스파 스미노에,78
반파쿠기넨코엔 (엑스포’70 기념공원),스미요시 타이샤,68
반파쿠기넨코엔 (엑스포’70 기념공원),텐로쿠 상점가 진흥조합 사무소,49
반파쿠기넨코엔 (엑스포’70 기념공원),일본민가취락박물관,44
반파쿠기넨코엔 (엑스포’70 기념공원),난바 시티 본관,53
반파쿠기넨코엔 (엑스포’70 기념공원),나가이 공원,67
반파쿠기넨코엔 (엑스포’70 기념공원),키즈프라자 오사카,52
반파쿠기넨코엔 (엑스포’70 기념공원),난바 파크스,54
반파쿠기넨코엔 (엑스포’70 기념공원),다이마루 백화점 신사이바시점,50
반파쿠기넨코엔 (엑스포’70 기념공원),나카노시마 장미 정원,57
반파쿠기넨코엔 (엑스포’70 기념공원),호젠지,54
반파쿠기넨코엔 (엑스포’70 기념공원),오사카 부 사키시마청사 전망대,75
반파쿠기넨코엔 (엑스포’70 기념공원),센니치마에 도구야스지 상점가,56
반파쿠기넨코엔 (엑스포’70 기념공원),오사카 컵라면박물관,44
반파쿠기넨코엔 (엑스포’70 기념공원),니시노마루 정원,67
반파쿠기넨코엔 (엑스포’70 기념공원),한큐백화점,41
반파쿠기넨코엔 (엑스포’70 기념공원),돈키호테 도톤보리점,57
반파쿠기넨코엔 (엑스포’70 기념공원),교세라 돔 오사카,64
반파쿠기넨코엔 (엑스포’70 기념공원),타카무라 와인 & 커피 로스터스,59
반파쿠기넨코엔 (엑스포’70 기념공원),ABENO HARUKAS Art Museum,63
반파쿠기넨코엔 (엑스포’70 기념공원),레고랜드 디스커버리센터 오사카,69
반파쿠기넨코엔 (엑스포’70 기념공원),한큐 3번가,44
반파쿠기넨코엔 (엑스포’70 기념공원),오사카 수상버스 아쿠아라이너,54
반파쿠기넨코엔 (엑스포’70 기념공원),Takimikoji,52
반파쿠기넨코엔 (엑스포’70 기념공원),천연온천 나니와노유,53
반파쿠기넨코엔 (엑스포’70 기념공원),요시모토 난바그랜드카게쓰 극장,55
반파쿠기넨코엔 (엑스포’70 기념공원),난바 워크,53
반파쿠기넨코엔 (엑스포’70 기념공원),나가이 얀마스타디움,71
반파쿠기넨코엔 (엑스포’70 기념공원),간사이 공항,49
반파쿠기넨코엔 (엑스포’70 기념공원),린쿠프리미엄아웃렛,107
반파쿠기넨코엔 (엑스포’70 기념공원),기시와다성,96
반파쿠기넨코엔 (엑스포’70 기념공원),국립국제미술관,57
반파쿠기넨코엔 (엑스포’70 기념공원),다카시마야 오사카점,52
반파쿠기넨코엔 (엑스포’70 기념공원),우쓰보 공원,54
반파쿠기넨코엔 (엑스포’70 기념공원),국립문락극장,58
반파쿠기넨코엔 (엑스포’70 기념공원),우메다 공중정원,52
반파쿠기넨코엔 (엑스포’70 기념공원),오사카 성 공원,73
반파쿠기넨코엔 (엑스포’70 기념공원),오사카 성 천수각,75
반파쿠기넨코엔 (엑스포’70 기념공원),오사카시립 나가이 식물원,73
반파쿠기넨코엔 (엑스포’70 기념공원),소라니와 온천 오사카베이타워,64
반파쿠기넨코엔 (엑스포’70 기념공원),오사카 과학기술관,55
반파쿠기넨코엔 (엑스포’70 기념공원),태양의 탑,0
반파쿠기넨코엔 (엑스포’70 기념공원),오사카시 중앙공회당,51
반파쿠기넨코엔 (엑스포’70 기념공원),Diamor 오사카(지하),49
반파쿠기넨코엔 (엑스포’70 기념공원),오사카 국제공항,25
반파쿠기넨코엔 (엑스포’70 기념공원),메이드리밍 오사카 난바점,57
나가이 얀마스타디움,도톤보리,28
나가이 얀마스타디움,오사카 성,43
나가이 얀마스타디움,아키바 카트 오사카,41
나가이 얀마스타디움,오사카 역사 박물관,29
나가이 얀마스타디움,우메다 스카이빌딩,38
나가이 얀마스타디움,에비스 다리,27
나가이 얀마스타디움,하루카스 300,14
나가이 얀마스타디움,유니버셜 스튜디오 재팬,38
나가이 얀마스타디움,신사이바시스지 상점가,30
나가이 얀마스타디움,아베노 하루카스,13
나가이 얀마스타디움,헵파이브 대관람차,38
나가이 얀마스타디움,오사카 시립 주택 박물관,37
나가이 얀마스타디움,덴포잔 대관람차,36
나가이 얀마스타디움,구로몬시장,46
나가이 얀마스타디움,신세카이 혼도리 상점가,27
나가이 얀마스타디움,쓰텐카쿠,24
나가이 얀마스타디움,덴덴타운 닛폰바시전기가,27
나가이 얀마스타디움,신우메다 시티,39
나가이 얀마스타디움,도톤보리 글리코 사인,27
나가이 얀마스타디움,스파월드,29
나가이 얀마스타디움,그랜드 프론트 오사카,32
나가이 얀마스타디움,오사카 스테이션 시티,34
나가이 얀마스타디움,해유관,49
나가이 얀마스타디움,덴포잔 하버 빌리지,48
나가이 얀마스타디움,오사카 이쿠노 코리아타운,35
나가이 얀마스타디움,덴노지동물원,20
나가이 얀마스타디움,모마 사쿠라노미야 공원,38
나가이 얀마스타디움,조폐박물관,38
나가이 얀마스타디움,시텐노지,21
나가이 얀마스타디움,Hozenji Yokocho,55
나가이 얀마스타디움,더 심포니홀,44
나가이 얀마스타디움,오사카 텐만구 신사,33
나가이 얀마스타디움,천연 노천온천 스파 스미노에,35
나가이 얀마스타디움,스미요시 타이샤,20
나가이 얀마스타디움,텐로쿠 상점가 진흥조합 사무소,37
나가이 얀마스타디움,일본민가취락박물관,64
나가이 얀마스타디움,난바 시티 본관,24
나가이 얀마스타디움,나가이 공원,0
나가이 얀마스타디움,키즈프라자 오사카,36
나가이 얀마스타디움,난바 파크스,25
나가이 얀마스타디움,다이마루 백화점 신사이바시점,24
나가이 얀마스타디움,나카노시마 장미 정원,32
나가이 얀마스타디움,호젠지,24
나가이 얀마스타디움,오사카 부 사키시마청사 전망대,54
나가이 얀마스타디움,센니치마에 도구야스지 상점가,26
나가이 얀마스타디움,오사카 컵라면박물관,66
나가이 얀마스타디움,니시노마루 정원,38
나가이 얀마스타디움,한큐백화점,34
나가이 얀마스타디움,돈키호테 도톤보리점,29
나가이 얀마스타디움,교세라 돔 오사카,34
나가이 얀마스타디움,타카무라 와인 & 커피 로스터스,40
나가이 얀마스타디움,ABENO HARUKAS Art Museum,17
나가이 얀마스타디움,레고랜드 디스커버리센터 오사카,48
나가이 얀마스타디움,한큐 3번가,36
나가이 얀마스타디움,오사카 수상버스 아쿠아라이너,32
나가이 얀마스타디움,Takimikoji,39
나가이 얀마스타디움,천연온천 나니와노유,40
나가이 얀마스타디움,요시모토 난바그랜드카게쓰 극장,26
나가이 얀마스타디움,난바 워크,25
나가이 얀마스타디움,반파쿠기넨코엔 (엑스포’70 기념공원),74
나가이 얀마스타디움,간사이 공항,57
나가이 얀마스타디움,린쿠프리미엄아웃렛,68
나가이 얀마스타디움,기시와다성,56
나가이 얀마스타디움,국립국제미술관,36
나가이 얀마스타디움,다카시마야 오사카점,28
나가이 얀마스타디움,우쓰보 공원,31
나가이 얀마스타디움,국립문락극장,27
나가이 얀마스타디움,우메다 공중정원,38
나가이 얀마스타디움,오사카 성 공원,41
나가이 얀마스타디움,오사카 성 천수각,43
나가이 얀마스타디움,오사카시립 나가이 식물원,0
나가이 얀마스타디움,소라니와 온천 오사카베이타워,33
나가이 얀마스타디움,오사카 과학기술관,32
나가이 얀마스타디움,태양의 탑,75
나가이 얀마스타디움,오사카시 중앙공회당,34
나가이 얀마스타디움,Diamor 오사카(지하),35
나가이 얀마스타디움,오사카 국제공항,34
나가이 얀마스타디움,메이드리밍 오사카 난바점,29
간사이 공항,도톤보리,47
간사이 공항,오사카 성,76
간사이 공항,아키바 카트 오사카,61
간사이 공항,오사카 역사 박물관,73
간사이 공항,우메다 스카이빌딩,54
간사이 공항,에비스 다리,46
간사이 공항,하루카스 300,37
간사이 공항,유니버셜 스튜디오 재팬,60
간사이 공항,신사이바시스지 상점가,50
간사이 공항,아베노 하루카스,35
간사이 공항,헵파이브 대관람차,58
간사이 공항,오사카 시립 주택 박물관,61
간사이 공항,덴포잔 대관람차,68
간사이 공항,구로몬시장,45
간사이 공항,신세카이 혼도리 상점가,45
간사이 공항,쓰텐카쿠,45
간사이 공항,덴덴타운 닛폰바시전기가,45
간사이 공항,신우메다 시티,55
간사이 공항,도톤보리 글리코 사인,47
간사이 공항,스파월드,42
간사이 공항,그랜드 프론트 오사카,48
간사이 공항,오사카 스테이션 시티,53
간사이 공항,해유관,71
간사이 공항,덴포잔 하버 빌리지,77
간사이 공항,오사카 이쿠노 코리아타운,65
간사이 공항,덴노지동물원,53
간사이 공항,모마 사쿠라노미야 공원,70
간사이 공항,조폐박물관,70
간사이 공항,시텐노지,45
간사이 공항,Hozenji Yokocho,46
간사이 공항,더 심포니홀,64
간사이 공항,오사카 텐만구 신사,60
간사이 공항,천연 노천온천 스파 스미노에,65
간사이 공항,스미요시 타이샤,44
간사이 공항,텐로쿠 상점가 진흥조합 사무소,61
간사이 공항,일본민가취락박물관,84
간사이 공항,난바 시티 본관,52
간사이 공항,나가이 공원,48
간사이 공항,키즈프라자 오사카,62
간사이 공항,난바 파크스,53
간사이 공항,다이마루 백화점 신사이바시점,48
간사이 공항,나카노시마 장미 정원,72
간사이 공항,호젠지,50
간사이 공항,오사카 부 사키시마청사 전망대,94
간사이 공항,센니치마에 도구야스지 상점가,45
간사이 공항,오사카 컵라면박물관,83
간사이 공항,니시노마루 정원,63
간사이 공항,한큐백화점,51
간사이 공항,돈키호테 도톤보리점,48
간사이 공항,교세라 돔 오사카,70
간사이 공항,타카무라 와인 & 커피 로스터스,68
간사이 공항,ABENO HARUKAS Art Museum,40
간사이 공항,레고랜드 디스커버리센터 오사카,88
간사이 공항,한큐 3번가,52
간사이 공항,오사카 수상버스 아쿠아라이너,55
간사이 공항,Takimikoji,54
간사이 공항,천연온천 나니와노유,65
간사이 공항,요시모토 난바그랜드카게쓰 극장,50
간사이 공항,난바 워크,50
간사이 공항,반파쿠기넨코엔 (엑스포’70 기념공원),93
간사이 공항,나가이 얀마스타디움,54
간사이 공항,린쿠프리미엄아웃렛,13
간사이 공항,기시와다성,30
간사이 공항,국립국제미술관,64
간사이 공항,다카시마야 오사카점,45
간사이 공항,우쓰보 공원,60
간사이 공항,국립문락극장,57
간사이 공항,우메다 공중정원,54
간사이 공항,오사카 성 공원,67
간사이 공항,오사카 성 천수각,70
간사이 공항,오사카시립 나가이 식물원,55
간사이 공항,소라니와 온천 오사카베이타워,68
간사이 공항,오사카 과학기술관,57
간사이 공항,태양의 탑,93
간사이 공항,오사카시 중앙공회당,57
간사이 공항,Diamor 오사카(지하),50
간사이 공항,오사카 국제공항,80
간사이 공항,메이드리밍 오사카 난바점,48
린쿠프리미엄아웃렛,도톤보리,51
린쿠프리미엄아웃렛,오사카 성,77
린쿠프리미엄아웃렛,아키바 카트 오사카,64
린쿠프리미엄아웃렛,오사카 역사 박물관,67
린쿠프리미엄아웃렛,우메다 스카이빌딩,69
린쿠프리미엄아웃렛,에비스 다리,50
린쿠프리미엄아웃렛,하루카스 300,49
린쿠프리미엄아웃렛,유니버셜 스튜디오 재팬,63
린쿠프리미엄아웃렛,신사이바시스지 상점가,53
린쿠프리미엄아웃렛,아베노 하루카스,47
린쿠프리미엄아웃렛,헵파이브 대관람차,63
린쿠프리미엄아웃렛,오사카 시립 주택 박물관,67
린쿠프리미엄아웃렛,덴포잔 대관람차,71
린쿠프리미엄아웃렛,구로몬시장,49
린쿠프리미엄아웃렛,신세카이 혼도리 상점가,49
린쿠프리미엄아웃렛,쓰텐카쿠,29
린쿠프리미엄아웃렛,덴덴타운 닛폰바시전기가,29
린쿠프리미엄아웃렛,신우메다 시티,70
린쿠프리미엄아웃렛,도톤보리 글리코 사인,51
린쿠프리미엄아웃렛,스파월드,46
린쿠프리미엄아웃렛,그랜드 프론트 오사카,61
린쿠프리미엄아웃렛,오사카 스테이션 시티,59
린쿠프리미엄아웃렛,해유관,74
린쿠프리미엄아웃렛,덴포잔 하버 빌리지,73
린쿠프리미엄아웃렛,오사카 이쿠노 코리아타운,68
린쿠프리미엄아웃렛,덴노지동물원,55
린쿠프리미엄아웃렛,모마 사쿠라노미야 공원,70
린쿠프리미엄아웃렛,조폐박물관,76
린쿠프리미엄아웃렛,시텐노지,57
린쿠프리미엄아웃렛,Hozenji Yokocho,50
린쿠프리미엄아웃렛,더 심포니홀,66
린쿠프리미엄아웃렛,오사카 텐만구 신사,65
린쿠프리미엄아웃렛,천연 노천온천 스파 스미노에,68
린쿠프리미엄아웃렛,스미요시 타이샤,49
린쿠프리미엄아웃렛,텐로쿠 상점가 진흥조합 사무소,67
린쿠프리미엄아웃렛,일본민가취락박물관,89
린쿠프리미엄아웃렛,난바 시티 본관,43
린쿠프리미엄아웃렛,나가이 공원,60
린쿠프리미엄아웃렛,키즈프라자 오사카,65
린쿠프리미엄아웃렛,난바 파크스,43
린쿠프리미엄아웃렛,다이마루 백화점 신사이바시점,52
린쿠프리미엄아웃렛,나카노시마 장미 정원,62
린쿠프리미엄아웃렛,호젠지,50
린쿠프리미엄아웃렛,오사카 부 사키시마청사 전망대,78
린쿠프리미엄아웃렛,센니치마에 도구야스지 상점가,45
린쿠프리미엄아웃렛,오사카 컵라면박물관,107
린쿠프리미엄아웃렛,니시노마루 정원,74
린쿠프리미엄아웃렛,한큐백화점,59
린쿠프리미엄아웃렛,돈키호테 도톤보리점,52
린쿠프리미엄아웃렛,교세라 돔 오사카,58
린쿠프리미엄아웃렛,타카무라 와인 & 커피 로스터스,68
린쿠프리미엄아웃렛,ABENO HARUKAS Art Museum,63
린쿠프리미엄아웃렛,레고랜드 디스커버리센터 오사카,74
린쿠프리미엄아웃렛,한큐 3번가,63
린쿠프리미엄아웃렛,오사카 수상버스 아쿠아라이너,70
린쿠프리미엄아웃렛,Takimikoji,70
린쿠프리미엄아웃렛,천연온천 나니와노유,71
린쿠프리미엄아웃렛,요시모토 난바그랜드카게쓰 극장,52
린쿠프리미엄아웃렛,난바 워크,55
린쿠프리미엄아웃렛,반파쿠기넨코엔 (엑스포’70 기념공원),102
린쿠프리미엄아웃렛,나가이 얀마스타디움,62
린쿠프리미엄아웃렛,간사이 공항,17
린쿠프리미엄아웃렛,기시와다성,34
린쿠프리미엄아웃렛,국립국제미술관,69
린쿠프리미엄아웃렛,다카시마야 오사카점,50
린쿠프리미엄아웃렛,우쓰보 공원,62
린쿠프리미엄아웃렛,국립문락극장,55
린쿠프리미엄아웃렛,우메다 공중정원,70
린쿠프리미엄아웃렛,오사카 성 공원,81
린쿠프리미엄아웃렛,오사카 성 천수각,83
린쿠프리미엄아웃렛,오사카시립 나가이 식물원,66
린쿠프리미엄아웃렛,소라니와 온천 오사카베이타워,55
린쿠프리미엄아웃렛,오사카 과학기술관,63
린쿠프리미엄아웃렛,태양의 탑,102
린쿠프리미엄아웃렛,오사카시 중앙공회당,63
린쿠프리미엄아웃렛,Diamor 오사카(지하),63
린쿠프리미엄아웃렛,오사카 국제공항,107
린쿠프리미엄아웃렛,메이드리밍 오사카 난바점,45
기시와다성,도톤보리,58
기시와다성,오사카 성,86
기시와다성,아키바 카트 오사카,81
기시와다성,오사카 역사 박물관,73
기시와다성,우메다 스카이빌딩,93
기시와다성,에비스 다리,66
기시와다성,하루카스 300,62
기시와다성,유니버셜 스튜디오 재팬,81
기시와다성,신사이바시스지 상점가,64
기시와다성,아베노 하루카스,60
기시와다성,헵파이브 대관람차,80
기시와다성,오사카 시립 주택 박물관,71
기시와다성,덴포잔 대관람차,82
기시와다성,구로몬시장,57
기시와다성,신세카이 혼도리 상점가,59
기시와다성,쓰텐카쿠,59
기시와다성,덴덴타운 닛폰바시전기가,58
기시와다성,신우메다 시티,87
기시와다성,도톤보리 글리코 사인,66
기시와다성,스파월드,56
기시와다성,그랜드 프론트 오사카,79
기시와다성,오사카 스테이션 시티,77
기시와다성,해유관,85
기시와다성,덴포잔 하버 빌리지,84
기시와다성,오사카 이쿠노 코리아타운,79
기시와다성,덴노지동물원,63
기시와다성,모마 사쿠라노미야 공원,85
기시와다성,조폐박물관,80
기시와다성,시텐노지,70
기시와다성,Hozenji Yokocho,58
기시와다성,더 심포니홀,82
기시와다성,오사카 텐만구 신사,69
기시와다성,천연 노천온천 스파 스미노에,70
기시와다성,스미요시 타이샤,51
기시와다성,텐로쿠 상점가 진흥조합 사무소,71
기시와다성,일본민가취락박물관,106
기시와다성,난바 시티 본관,51
기시와다성,나가이 공원,74
기시와다성,키즈프라자 오사카,69
기시와다성,난바 파크스,52
기시와다성,다이마루 백화점 신사이바시점,64
기시와다성,나카노시마 장미 정원,66
기시와다성,호젠지,57
기시와다성,오사카 부 사키시마청사 전망대,90
기시와다성,센니치마에 도구야스지 상점가,53
기시와다성,오사카 컵라면박물관,106
기시와다성,니시노마루 정원,80
기시와다성,한큐백화점,76
기시와다성,돈키호테 도톤보리점,66
기시와다성,교세라 돔 오사카,74
기시와다성,타카무라 와인 & 커피 로스터스,82
기시와다성,ABENO HARUKAS Art Museum,65
기시와다성,레고랜드 디스커버리센터 오사카,84
기시와다성,한큐 3번가,78
기시와다성,오사카 수상버스 아쿠아라이너,79
기시와다성,Takimikoji,87
